Time Steps,Average Return,Standard Error
689000,-472.61338281512997,0.7931174362182414
690000,-472.6339584233464,0.7929817861280901
691000,-472.67519916726195,0.7942774271742022
692000,-472.6461568230701,0.7994716616119397
693000,-472.5562445167194,0.8022275933865151
694000,-472.3115081664187,0.8323442505442603
695000,-472.3713335480755,0.8388664207656825
696000,-472.4406126890544,0.8430313327571058
697000,-472.4076415133952,0.8451910046320421
698000,-472.4457580660942,0.8450044376119482
699000,-472.4612548129478,0.8448117410933497
700000,-472.3310744858966,0.8601757418868583
701000,-472.2418384546358,0.8638359432084878
702000,-472.20348990325584,0.8661055704996498
703000,-472.21698288240805,0.8650961492250083
704000,-472.2178670178244,0.8650865066410466
705000,-472.3852208349232,0.869756246521494
706000,-472.3375728207366,0.8669386207392911
707000,-472.5041048899552,0.8631405208331797
708000,-472.53633773956454,0.8643070512658205
709000,-472.5357639016615,0.8643490748743392
710000,-472.5153615050073,0.8649280265992687
711000,-472.43943743086726,0.8704120940040481
712000,-472.617660708132,0.8805647060086683
713000,-472.4283781304176,0.8812547732568288
714000,-472.46504247136517,0.8845585735416552
715000,-472.45090697414855,0.8824918192884675
716000,-472.20716410959756,0.8718334334949104
717000,-472.07278294066884,0.8689481332154504
718000,-472.00870113646846,0.8594205049970685
719000,-472.1033813193516,0.8590260449564147
720000,-472.2496052154861,0.860840442925151
721000,-472.2133213340322,0.8621954131006943
722000,-472.1322220921406,0.8533727342526178
723000,-472.26652125659194,0.8670605014978641
724000,-472.1987895991231,0.8613242010699766
725000,-472.28460608126755,0.870618917322832
726000,-472.25417932745137,0.8696648491779364
727000,-472.31378110626196,0.8662740021962619
728000,-472.289822744414,0.8677430578976677
729000,-472.2691309221629,0.8675986697382543
730000,-472.4438974126424,0.8790165864311822
731000,-472.4640434895735,0.8803765257718075
732000,-472.5462078286048,0.8819652033249634
733000,-472.4958117228848,0.8861836697461442
734000,-472.48381544425536,0.8856041322854781
735000,-472.2800537381412,0.8896144736618432
736000,-472.26686555490005,0.8881673213464831
737000,-472.2458218475025,0.8877260572789314
738000,-472.38241125342466,0.8945305710618046
739000,-472.4110570024955,0.8948857914653459
740000,-472.39092408707205,0.8955102134099556
741000,-472.3473068505191,0.8951195232222346
742000,-472.41786660864125,0.8971299808064843
743000,-472.40668698580726,0.8965223418974432
744000,-472.4676312890609,0.8984924123443729
745000,-472.4019415846644,0.899262005571544
746000,-472.4647732560276,0.9025790497565443
747000,-472.4911742778736,0.9025086429314435
748000,-472.72898484197117,0.8892018353165471
749000,-472.7328967942573,0.8895773851666611
750000,-472.688316745523,0.8903156428647462
751000,-472.74179984740084,0.8897900474291109
752000,-472.6415958598827,0.886371065667667
753000,-472.77334379821747,0.883621665375512
754000,-472.8231914411934,0.8818183603235401
755000,-472.8601684103258,0.8790254014260211
756000,-472.82338635550764,0.8772950469795378
757000,-472.9734421229778,0.8668278988371416
758000,-472.9258531522635,0.8643469690663075
759000,-472.67217781914746,0.8633322413268459
760000,-472.8087437694267,0.8520710265760896
761000,-472.7619097884619,0.8564504472468869
762000,-472.69301349017377,0.8653218424093829
763000,-472.6756443615172,0.8657351348002207
764000,-472.5903481985232,0.8698869370512871
765000,-472.6100955296404,0.8701773206320927
766000,-472.5365414798147,0.8655281374159663
767000,-472.60777580502895,0.8619393637303923
768000,-472.7524720006747,0.848003730649934
769000,-472.87944125411644,0.8426097805649052
770000,-472.7360296924889,0.8407334059523155
771000,-472.77276160844247,0.8348123404153528
772000,-472.8438692140966,0.8360975337071179
773000,-472.8590068885501,0.8360440951098751
774000,-472.8925898230425,0.8344580541850769
775000,-472.8924764232893,0.8344623375445304
776000,-472.89352551414663,0.8345565723792865
777000,-473.0003450923598,0.8227073685145825
778000,-473.0895336162025,0.8192469151169431
779000,-472.85061167090214,0.8269831568834478
780000,-472.6143230375308,0.813915659410668
781000,-472.3921157079562,0.7960304958825479
782000,-472.26842313676593,0.7788632261968363
783000,-472.40386821751656,0.7776913860567464
784000,-472.3944146981503,0.7780639931379019
785000,-472.6230686134984,0.7476861829547656
786000,-472.53596415360914,0.7460408745574607
787000,-472.54234406772883,0.7461187765149457
788000,-472.4951809576386,0.7449335315530773
789000,-472.4466074457386,0.741932966470892
790000,-472.4603805306433,0.7421898149845112
791000,-472.35826044566335,0.7426487791077931
792000,-472.45145477584185,0.7290291346847555
793000,-472.4532257692648,0.7288649978812944
794000,-472.7519172150904,0.6974412150844593
795000,-472.71995680905127,0.692788825774995
796000,-472.52420872353053,0.6971546374062063
797000,-472.69778785719006,0.7005910164954386
798000,-472.7957343028296,0.7091161133053938
799000,-472.779008962584,0.7094580070981653
800000,-473.0532394091988,0.6965416252915836
801000,-472.940236747599,0.7196297246011298
802000,-473.01904528712146,0.7154115877129837
803000,-473.1049267906616,0.7126246307087762
804000,-473.1625873409584,0.713504198796236
805000,-473.08602020650613,0.7068471845113372
806000,-473.19773444392865,0.7187306487482272
807000,-473.1579311565729,0.7166992615814343
808000,-473.19124449065237,0.719378712940413
809000,-473.3156135958748,0.7179907879848726
810000,-473.3103622512419,0.7183230989348499
811000,-473.3927622447918,0.7104529966370019
812000,-473.3405644167454,0.7026920006048893
813000,-473.421459114602,0.6949803761414157
814000,-473.4873414077735,0.7063736476552432
815000,-473.1794726823425,0.7245714004555376
816000,-473.17410640411964,0.7252821844148005
817000,-473.0735364995198,0.7403660539507239
818000,-472.91264250580025,0.7392259189938253
819000,-472.71662084497734,0.7555979048489397
820000,-472.6994904384808,0.7539978874703331
821000,-472.81622684606987,0.7544843859797506
822000,-472.7278252543631,0.7542901388635856
823000,-472.7305568534494,0.7548386890874339
824000,-472.7218118920864,0.7544959195915266
825000,-472.67158680128944,0.7473276575778509
826000,-472.7790163337912,0.7561265744928163
827000,-472.67238153281744,0.7669917145702552
828000,-472.8695883369523,0.774564384683752
829000,-472.86500582877676,0.7746392082324915
830000,-472.81472266051173,0.7671352006462002
831000,-472.8262068048557,0.7682071522627759
832000,-472.8661095037629,0.7721055801730226
833000,-472.852669767476,0.774012048836086
834000,-472.79420006769686,0.7737220270674736
835000,-473.054558471946,0.7756160432886535
836000,-473.0006105817299,0.7717101369843471
837000,-472.93619837479645,0.7743542431409591
838000,-472.7340841711781,0.7727768178604216
839000,-472.71929613138536,0.7724943011135694
840000,-472.6718769365631,0.7764653406971296
841000,-472.7125157367266,0.7766355179765314
842000,-472.71835718990746,0.7770923711490485
843000,-472.64645997974054,0.7767168291431504
844000,-472.6032483685103,0.7747073787081534
845000,-472.5912540859775,0.7755028595644318
846000,-472.5793139131098,0.7743976669760344
847000,-472.62877598387144,0.7766066683383905
848000,-472.53886234237524,0.7737262625943201
849000,-472.29197827604804,0.7845454903943005
850000,-472.248769237882,0.7875484424706951
851000,-472.2198260583009,0.7872358781540918
852000,-472.2338320885481,0.7870839751543198
853000,-472.25533494145,0.7888197635820909
854000,-472.3795184598816,0.798336889039124
855000,-472.40874647028414,0.7972912191463021
856000,-472.4311845708977,0.7983691517334418
857000,-472.54254937348946,0.8088124156545164
858000,-472.47502686557164,0.8095266180709176
859000,-472.5610455477902,0.801154670905411
860000,-472.60374642911563,0.8022949641149056
861000,-472.79410632035234,0.8007462599271978
862000,-472.94920852758366,0.7873130880223799
863000,-473.13380164638727,0.801315644063018
864000,-473.28336193797907,0.7983990378121881
865000,-473.3224102106026,0.8001280720026138
866000,-473.2777935017631,0.8008063218010022
867000,-473.2537932144904,0.8016050955765488
868000,-473.1514430617173,0.8100176562605815
869000,-473.0653856981189,0.8119491743405561
870000,-473.22591885780355,0.8151549498112212
871000,-473.32471152119876,0.8063986913335233
872000,-473.45664664238285,0.8244817323170348
873000,-473.51980350918245,0.8267887437524353
874000,-473.7301130868787,0.8459406660511719
875000,-473.59072329871645,0.863832532738277
876000,-473.494391691089,0.8615684174719668
877000,-473.5872784849765,0.8618858563774685
878000,-473.6804323215882,0.8677337683267503
879000,-473.7249008961971,0.8609291354305206
880000,-473.7874302106695,0.857091219687864
881000,-473.86633525626837,0.8551599842659161
882000,-473.7952905749122,0.8555104622982068
883000,-473.7129097510084,0.854957180361351
884000,-473.7554659891645,0.8535909086049476
885000,-473.79135194884714,0.8544094709249471
886000,-473.7699564276112,0.8557312109338397
887000,-473.7522653206888,0.8559161316676965
888000,-473.7914052138743,0.8560087825606825
889000,-473.81370951129253,0.8565090758819845
890000,-473.77447172221866,0.8570844533611022
891000,-473.84015484118055,0.8543318568355932
892000,-473.96220869505044,0.852337930107133
893000,-474.08402380547676,0.8493301162689789
894000,-473.96761933151856,0.8489653754647701
895000,-473.90653589521276,0.8459336236157069
896000,-474.109338006287,0.8396927698591062
897000,-474.0276087878521,0.8352521565111175
898000,-473.90196923332087,0.8299617041013256
899000,-473.8871103822884,0.8307067479840999
900000,-473.85045471678853,0.8272908757920646
901000,-474.06190204199186,0.8000979798349013
902000,-474.11014765869544,0.8009771900287668
903000,-473.99954925597973,0.8072604151258135
904000,-473.87614334236235,0.8119019000505802
905000,-473.8991714960882,0.8126671938989709
906000,-473.7974029737313,0.8033836681592709
907000,-473.76019431371327,0.8037696671825578
908000,-473.81124156909095,0.8097293386496153
909000,-473.8094211643768,0.8096208626572656
910000,-473.85729784708565,0.8078938189494871
911000,-473.83388489530086,0.80915147028837
912000,-473.91177827910076,0.8199498113945275
913000,-473.8289190445984,0.8272492414506486
914000,-473.59803171871937,0.8173607360829974
915000,-473.87656519438065,0.796237245733364
916000,-474.1042964321973,0.7985413278714772
917000,-474.3765765037452,0.7867007658213097
918000,-474.4684530450156,0.7815389418244814
919000,-474.73020318213946,0.7655486024716559
920000,-474.51893372265,0.7830689021229846
921000,-474.5303757469742,0.7837996385914637
922000,-474.72860005815676,0.7934419973068508
923000,-474.53744594541854,0.7844443895611732
924000,-474.48810343909105,0.7855634443850996
925000,-474.5179316745646,0.7885432271526828
926000,-474.3175660005436,0.7891689075839307
927000,-474.6122788922576,0.7891035145464301
928000,-474.4742272526804,0.7817967275032074
929000,-474.46417116967723,0.782262502171559
930000,-474.3354365714069,0.780800874900567
931000,-474.2776381935298,0.7783353716405574
932000,-474.0676478584838,0.7847994200204709
933000,-474.05380180430666,0.787187729116672
934000,-473.9763548108281,0.7947119278375094
935000,-473.96245875972994,0.7926186650764948
936000,-473.88333079573385,0.7946365995726206
937000,-474.027207661166,0.7943527451785304
938000,-474.0609069901891,0.7904728812192187
939000,-474.0737381723426,0.7904766258586705
940000,-474.17034024284186,0.7837971138240998
941000,-474.10371170355387,0.7858743660547367
942000,-474.0593043291933,0.7843199511062736
943000,-474.00990069233046,0.7887709558153453
944000,-474.0790682454375,0.7918203626713274
945000,-474.2735726341783,0.7978939935536956
946000,-474.2924605061173,0.7992679305534338
947000,-474.3044884231966,0.7999985769200618
948000,-474.29309065924986,0.8006203360419215
949000,-474.60403808049165,0.7919019269526307
950000,-474.4714352864116,0.8192796134280418
951000,-474.4350159027698,0.8213627666947578
952000,-474.50532788122894,0.8223370176533346
953000,-474.53552975896093,0.8247842165954908
954000,-474.525277950415,0.8235900290085297
955000,-474.67935324140257,0.8313600734635289
956000,-474.5981614222414,0.8327025813610367
957000,-474.4230627149747,0.8279099724608029
958000,-474.5515868322018,0.8282614971693556
959000,-474.6311719000273,0.8267528990231355
960000,-474.7324859038119,0.835643226445615
961000,-474.619558358784,0.8339366202930945
962000,-474.49515183504,0.8443579681639785
963000,-474.2625290096446,0.8381395935600503
964000,-474.18513076916344,0.8371608763590291
965000,-474.1320158798259,0.8359136523769777
966000,-474.0899413987994,0.8391359630863319
967000,-474.04691232243874,0.8426476195332263
968000,-474.05139740871783,0.8419862358131474
969000,-474.1314933859814,0.8390184944283604
970000,-474.15887008368867,0.8423093746659707
971000,-474.13579388640477,0.8434709713521249
972000,-473.9302000299181,0.8267113926108429
973000,-473.92140370529427,0.8261452083885998
974000,-473.9462010260611,0.8318818535649622
975000,-474.2997212552855,0.8292183997158549
976000,-474.19325590235223,0.8406001797135818
977000,-474.23501574700515,0.8437809089745734
978000,-473.9708338218419,0.8552330906050838
979000,-474.132570599988,0.8492279602072415
980000,-474.1226048597964,0.849579102542069
981000,-474.0865414525895,0.8496691655562836
982000,-474.23564723228554,0.8552434845596547
983000,-474.29772433849126,0.8545399887432948
984000,-474.4418168845251,0.8646680735383173
985000,-474.3446292897884,0.8666598836307686
986000,-474.3796788154247,0.8645624050264888
987000,-474.4388163894538,0.8649344312677636
988000,-474.5868967098584,0.880055986317487
989000,-474.4849134123439,0.8833459220091294
990000,-474.5115748243199,0.8825599779224573
991000,-474.5044279841432,0.8826682737779354
992000,-474.4962298188579,0.8823198106755363
993000,-474.53598415114334,0.884821974982882
994000,-474.663071138294,0.8851466499719113
995000,-474.63487745353274,0.8854720825471676
996000,-474.53776895774536,0.8830998064565903
997000,-474.639360580176,0.8888652633023473
998000,-474.6368438249945,0.8889685108571568
999000,-474.7729713201699,0.8907166237409168
1000000,-474.7197499016441,0.8893415264155715
