Timesteps,Avg Return,Std Error
190000,-386.6378521352939,7.456673270565615
191000,-385.3866686015472,7.457894492678437
192000,-383.6221071098758,7.353321945678798
193000,-383.04094148379454,7.275653367831808
194000,-383.82646569046847,7.337458620450055
195000,-384.12927174164696,7.3458630249166275
196000,-383.46125866567326,7.266961460941445
197000,-384.2843397188303,7.223503371476187
198000,-383.998164258709,7.254529926718024
199000,-384.08156484714704,7.248179928603504
200000,-382.25583385525346,7.11742941543546
201000,-381.23686338703834,7.007300467497911
202000,-381.0893478836308,7.018599308251194
203000,-381.3226639096426,7.020897743722284
204000,-381.1796171872975,7.015416610552128
205000,-381.53564417740085,7.018465588700887
206000,-379.5874211711626,7.059103009934087
207000,-379.92278920304705,7.040732447132183
208000,-379.2619503275714,7.103717483594105
209000,-378.42016710758037,7.1297262861594906
210000,-381.3828324550447,7.720309438214206
211000,-381.2691960393266,7.728366027618165
212000,-381.2526496643036,7.729048088265782
213000,-379.7314390265743,7.722731965168168
214000,-380.93332922681157,7.620937673753792
215000,-379.64530897773767,7.556071524609112
216000,-379.4173667271748,7.5353739112405
217000,-378.28393911023227,7.627250034871959
218000,-379.7110923499961,7.4897413703836495
219000,-379.98743290632876,7.504485633736138
220000,-379.87046518418094,7.506219333826133
221000,-379.7249292325892,7.502931625066674
222000,-379.78612960818157,7.495423557986986
223000,-379.03296250199367,7.489603867992118
224000,-380.90394439353616,7.5644810125405595
225000,-382.4484203937942,7.785055480953988
226000,-382.0208420106669,7.7709817927356655
227000,-380.3340557756403,7.829223079763272
228000,-379.5581822174687,7.8615829629598295
229000,-379.3020469285077,7.860705552414497
230000,-378.6903160500018,7.921955564019674
231000,-379.51892665797675,7.9563552187969835
232000,-381.18138407223177,7.9257998122757956
233000,-380.17707900179516,7.976104841543561
234000,-378.482851303246,8.145688795777096
235000,-374.65167812086935,7.862634391156949
236000,-376.2923524020176,7.914343980238753
237000,-374.7489571360461,7.808263378466452
238000,-376.4733988286561,7.888516432268089
239000,-378.62835362680073,8.009440525812307
240000,-379.0324669148717,8.041218178801508
241000,-377.20151718322415,8.026377384691541
242000,-376.87966935475043,8.013463051026488
243000,-378.94498990008856,8.162302403544878
244000,-380.35078894765684,8.131135066352037
245000,-378.6015559286316,8.009856798535733
246000,-377.64073601065655,8.101213088315761
247000,-377.9880852183979,8.11498209478727
248000,-378.79781174596667,8.134558974977224
249000,-379.25733049184254,8.122423245373117
250000,-379.95265415303913,8.058695748978483
251000,-380.0169858686778,8.053593857249716
252000,-379.0662201021519,8.093194756548245
253000,-380.03620210984764,7.999360001131824
254000,-379.23365183775803,7.920642239083688
255000,-380.0083803172459,7.955001321430181
256000,-380.3465949046109,7.924332960568044
257000,-380.9949489931759,7.986997962006494
258000,-382.08256067754434,8.065949519925763
259000,-383.52009406973025,8.12825224664262
260000,-382.3937364407752,8.062553518080097
261000,-384.0102961121148,8.015652895416347
262000,-383.86586835315006,7.993250274409137
263000,-381.4510050774599,8.05391802280926
264000,-381.4116274633452,8.05534869909393
265000,-381.08804949578683,8.069491824701178
266000,-381.56694369961974,8.060578282780643
267000,-380.16205152720426,8.014959184313089
268000,-379.77057792044155,7.984036912847162
269000,-381.9391821792644,7.923665618033238
270000,-382.4084573803508,7.973490761687404
271000,-382.12781287756764,7.990983191297216
272000,-384.1511422093118,7.971273443509709
273000,-384.00914870045096,7.983571795971021
274000,-384.373168133529,7.984496262195284
275000,-383.94928200794567,7.996011395218671
276000,-384.9123038400552,7.951269442311464
277000,-386.2840000164667,8.177417532198206
278000,-384.50252889859456,8.143776992003858
279000,-384.7655047519404,8.13363040558992
280000,-384.6938178250876,8.135382558561563
281000,-385.3054947646984,8.128610500681933
282000,-384.7899997802893,8.137887853042422
283000,-384.54047870097173,8.14938918626451
284000,-386.0046405423111,8.188784237067148
285000,-387.38021858792337,8.308078866243948
286000,-386.8178801629497,8.317316548889108
287000,-385.72603291512075,8.342351002909163
288000,-386.1694200641905,8.377734964921325
289000,-384.4844737620517,8.40370961526588
290000,-384.390423030337,8.409002799196866
291000,-384.9407107639344,8.386444081117983
292000,-384.40576682345784,8.43177380226659
293000,-382.85396086974424,8.448677898892786
294000,-382.81432807778117,8.444202324523754
295000,-382.1692000599669,8.440575010103348
296000,-383.2190781140076,8.572012815803246
297000,-382.3305725709277,8.613814828961623
298000,-383.10560024508516,8.566340840175133
299000,-382.46577542494504,8.627204907494901
300000,-383.9154711498159,8.681839557649749
301000,-384.2720653637449,8.698607200665412
302000,-385.47852961374724,8.692391491796846
303000,-386.5380988239983,8.773388619645619
304000,-385.25243863556193,8.845175377460645
305000,-384.6280356457843,8.852931624424034
306000,-386.29348305787045,8.789267347202957
307000,-386.19733704083365,8.79289253264741
308000,-386.5724157968066,8.755065486307732
309000,-387.810343193053,8.740161247316106
310000,-385.9394413569151,8.310864024236631
311000,-385.9177098302245,8.312593162815993
312000,-385.430223608836,8.348565911301131
313000,-387.3384853592678,8.386578166650398
314000,-387.97137939344327,8.401235722359221
315000,-387.1719642723581,8.470826615591623
316000,-386.6500935072472,8.456246031770602
317000,-389.40592920277885,8.490358920927884
318000,-387.7612199324477,8.669194584226911
319000,-388.563299454824,8.74804217306369
320000,-388.5987876297233,8.747074575140669
321000,-388.0530190058026,8.763369505593928
322000,-388.6722670414154,8.716191635752642
323000,-388.9320139268724,8.707761714004196
324000,-388.29183169695665,8.6465112351404
325000,-386.0048174480365,8.46741884106397
326000,-385.9283325562997,8.467719977965023
327000,-386.61418288332766,8.400981427863785
328000,-387.39516260478655,8.364157504033296
329000,-388.328456823723,8.39547493959487
330000,-389.2377893942464,8.315025748923455
331000,-388.7083622722078,8.290763476379334
332000,-387.35309330002144,8.302062130952347
333000,-388.2696247934567,8.245181582689277
334000,-389.4820131529551,8.07532849160663
335000,-390.5869777791801,7.950334574500621
336000,-389.48456724643023,7.898567351443331
337000,-390.23858079508625,7.89877954751083
338000,-391.09614467741363,8.060593996643238
339000,-388.4339469243551,8.037345786946428
340000,-387.39204917380215,8.008599319633971
341000,-386.78759762768124,8.101820567781669
342000,-389.3055913623802,8.499159859917714
343000,-386.819703672556,8.41950099547455
344000,-385.9183333286347,8.419031446466855
345000,-386.2806071383168,8.41041378523396
346000,-389.0819645571104,8.429954404689399
347000,-386.90402717261657,8.607810157587855
348000,-386.1163763706918,8.596245487772075
349000,-386.44325082895966,8.600275356188655
350000,-386.7170004564309,8.589869229320506
351000,-386.3957804516122,8.620965422027542
352000,-388.04394618201195,8.608653691448016
353000,-389.81764561713055,8.710993485365154
354000,-388.9712304709568,8.724714698003837
355000,-389.44277578718703,8.772110536114726
356000,-390.91197460116933,8.786128036365032
357000,-390.2784036901965,8.737166997064104
358000,-388.34292711425303,8.719204424451394
359000,-387.27881097533435,8.659499047420509
360000,-386.0383714109913,8.766023848083712
361000,-384.9426504032477,8.76548647445332
362000,-383.4560933545921,8.693369413087652
363000,-385.2382244190235,8.583030248203812
364000,-385.225841993157,8.583544585568754
365000,-385.57680394788525,8.567984151891864
366000,-384.8787422641721,8.592285676789725
367000,-384.9312671451777,8.589500194046837
368000,-385.34861689015054,8.618268680412065
369000,-384.40576789998556,8.579757760356989
370000,-384.19443143508454,8.556284762695796
371000,-383.2878915950581,8.67265849187348
372000,-381.56303234107565,8.657006248047255
373000,-384.1540136235377,8.818838450897857
374000,-383.98758192894854,8.816568316760142
375000,-383.5919089328487,8.844488927044697
376000,-383.3735148016234,8.844208915773168
377000,-381.6815725663606,8.611557733197005
378000,-382.0512352817246,8.589356180975091
379000,-382.349385785177,8.58903956296147
380000,-383.2340655401824,8.612394632814626
381000,-384.32502541539054,8.709823736610794
382000,-383.479586216295,8.788614742712493
383000,-384.6689471500426,8.80219943700789
384000,-383.09644141959177,8.770068638337628
385000,-381.03065825576937,8.671403313897782
386000,-380.9153139994454,8.676910265647743
387000,-381.3511366859148,8.653391045598136
388000,-380.2727963425452,8.603269902262662
389000,-381.15116195221606,8.55345669690843
390000,-384.1442117952393,8.894578154010517
391000,-384.9745184050873,8.926921002376123
392000,-385.6378360902548,8.878139436742376
393000,-385.3630877638606,8.9097700680375
394000,-383.6975224298798,8.894004364398208
395000,-382.34903512061106,9.037587749769681
396000,-380.6717566536876,8.89484308946994
397000,-381.2335258464333,8.860075449573163
398000,-382.2486110873244,8.903350552539496
399000,-383.6710944370038,8.834673967724893
400000,-382.8204593134997,8.774276574045297
401000,-382.1668099248969,8.753683867287984
402000,-382.3665909915947,8.769289898289928
403000,-381.00213622649244,8.681975977025143
404000,-381.417154093892,8.639791062110701
405000,-381.37583455513527,8.641738960248952
406000,-380.486272644241,8.631847172310755
407000,-380.14383091011877,8.651322270706633
408000,-381.42159279502863,8.650964530896974
409000,-381.1895249063748,8.638710751958646
410000,-380.1072808584626,8.570546371379063
411000,-380.42446125976915,8.553616988386953
412000,-380.99203864864415,8.518707240354203
413000,-381.8501973108209,8.678344452765254
414000,-381.3332215052294,8.659679281467202
415000,-384.4879041800666,8.836334622027804
416000,-385.8236281311876,8.935685936261553
417000,-384.53976165798207,8.809895910019446
418000,-385.9970244592688,8.643999723509364
419000,-383.53694904917006,8.626608468908348
420000,-383.2994302146869,8.634531445525834
421000,-384.37275124529856,8.64040550001521
422000,-384.9596028382433,8.63865081463593
423000,-384.96817792734197,8.63854142652955
424000,-383.91088100574035,8.63570345747776
425000,-383.33955248213533,8.683461053405358
426000,-382.5556169292392,8.722496589927285
427000,-382.67688867638526,8.717203145875983
428000,-382.33218276159533,8.722425540279172
429000,-381.6167605770565,8.685519959759658
430000,-381.27958154777787,8.700250361204763
431000,-380.4449969119369,8.7213667341267
432000,-382.0585616145989,8.744974153424627
433000,-382.5797850854592,8.760476938870642
434000,-382.87360812044705,8.749447608214355
435000,-384.11594102567267,8.79655121099426
436000,-383.09728868264233,8.868530857313504
437000,-382.8287056018671,8.859018585042596
438000,-380.0374819133682,8.65785959376267
439000,-383.0081604869695,8.762547815556186
440000,-384.9996687323321,8.928088948192725
441000,-387.0082883658466,8.808187829520785
442000,-383.58489288225485,8.45738677913338
443000,-385.68784970068356,8.485654130320821
444000,-386.04914870005086,8.474549233929142
445000,-383.9641360542181,8.729206542077119
446000,-382.6678175293914,8.601312914646163
447000,-384.1148318513804,8.428807971777104
448000,-384.2004864145099,8.426763373792681
449000,-383.3616508532647,8.439196187627974
450000,-384.04197835587183,8.453621606708444
451000,-384.15548229319177,8.441363009247775
452000,-383.54528077654504,8.405989327266756
453000,-382.22968825897993,8.281561992195702
454000,-382.7516923585478,8.266768200448729
455000,-381.06990938477463,8.195837751898463
456000,-379.9514308184925,8.147139003880628
457000,-380.6893199872366,8.222147254368354
458000,-383.1317622928522,8.342608766987855
459000,-382.207084297354,8.392937111731989
460000,-384.6823476778204,8.363785879792482
461000,-384.2710461997829,8.400052309318722
462000,-385.55585723604105,8.448167319258339
463000,-385.02559797588253,8.443039444664695
464000,-384.2010853092821,8.517785520615174
465000,-384.6418688146356,8.519102503195159
466000,-384.6450144805429,8.518866065017733
467000,-384.4912643173356,8.527936473374421
468000,-382.9402075225997,8.520573357296657
469000,-382.24700717326016,8.55661595122254
470000,-381.0477764076626,8.518284200716895
471000,-382.592494988715,8.377939085110544
472000,-382.3509815291867,8.403987884505309
473000,-379.7912807710763,8.22565676722186
474000,-379.1348734733045,8.24519003813578
475000,-379.14286873638395,8.244442903050707
476000,-378.8718139774363,8.25064224651928
477000,-378.1406506320418,8.248090392084745
478000,-377.89478857826515,8.26048574357951
479000,-377.06802239617843,8.283098447314634
480000,-376.1386440330648,8.253132491732169
481000,-375.8841871612866,8.213901043872204
482000,-376.5122192885787,8.148878589156762
483000,-376.3759776386636,8.13711122022992
484000,-375.79681873555353,8.195149834433277
485000,-378.419482073907,8.430046604814699
486000,-378.3511955624642,8.433934490297581
487000,-378.62521106362766,8.431131906505254
488000,-379.00760397181716,8.434443329567735
489000,-380.7903866766667,8.612691814609658
490000,-377.7958370102734,8.247857975111206
491000,-378.45415189637265,8.339595989282717
492000,-378.42924622759244,8.340392903008937
493000,-380.1242383623387,8.289110491906035
494000,-383.0639958685459,8.551211864385738
495000,-385.8562981559533,8.47013467700313
496000,-385.8724307620421,8.46992317580506
497000,-385.7678015316018,8.474486721298629
498000,-385.75152377199583,8.472877204823737
499000,-386.43888526211623,8.521040363172483
500000,-386.34657389340003,8.51971643883941
501000,-386.70156711015335,8.523318637440763
502000,-387.02609404721045,8.557540147381589
503000,-386.93504946383587,8.55990534896419
504000,-387.7037321599415,8.528454119766769
505000,-388.05540986842846,8.515372449600386
506000,-388.0979459988056,8.513379477796587
507000,-389.1072616582909,8.484771587793563
508000,-387.96107120088703,8.486682992074176
509000,-387.41759128114006,8.4863718879085
510000,-388.3252400269672,8.52717595011332
511000,-387.1907828698543,8.651403027698095
512000,-387.23201644099396,8.650041450535307
513000,-385.3265681009596,8.420706371251459
514000,-385.5634983438532,8.424488058533521
515000,-383.303761387366,8.173404449532867
516000,-381.215176325393,8.092904423649653
517000,-380.43871447743,8.104149137995178
518000,-383.18046821069714,8.4812610445655
519000,-384.3576797978037,8.401714760713297
520000,-384.10474771638457,8.417993157640513
521000,-384.2756939757513,8.431504165834244
522000,-386.3565918828522,8.746829045659235
523000,-385.90814472448506,8.764336478876697
524000,-387.2916399722637,8.79029347349437
525000,-387.50713434454644,8.76723092609049
526000,-388.7441474050974,8.730667397690304
527000,-389.42124055747655,8.727091565777986
528000,-389.97619065553687,8.720798566401962
529000,-389.19018856519267,8.754783173161133
530000,-388.79112761656916,8.792231352294468
531000,-389.89910105037234,8.770967722870433
532000,-389.3169914883887,8.733726931021533
533000,-388.8884296908282,8.721999808845371
534000,-388.37745832682316,8.751025356017568
535000,-388.05774837170566,8.723702202646772
536000,-387.68408829979205,8.781885817034745
537000,-387.27912562267375,8.785022587712707
538000,-388.3976343889403,8.750680452603266
539000,-386.9649139443161,8.582998213871438
540000,-384.7291370884812,8.426664656897856
541000,-383.4867887235869,8.445407687977848
542000,-384.7550075791525,8.418151209810933
543000,-384.39291552385964,8.375679100431805
544000,-385.78736423069626,8.4790976506787
545000,-386.7817456503825,8.288291057024965
546000,-385.42181078854367,8.370103662642467
547000,-386.87172493513725,8.440104407717213
548000,-387.32070143149673,8.442059461805481
549000,-387.19692079677196,8.451453917052252
550000,-387.0099675485579,8.442783289222556
551000,-388.5176038747536,8.418028769421031
552000,-387.8663640786756,8.4323914010919
553000,-388.20232604666273,8.442260883325396
554000,-388.5003854579271,8.446388239065714
555000,-389.47152302356733,8.437310217409221
556000,-389.27510895882153,8.446390858955095
557000,-388.21517723947886,8.372440020966511
558000,-387.14002067354227,8.238527712758753
559000,-386.9947774020148,8.256743469060991
560000,-385.09762099029444,8.218890118866469
561000,-385.63089238365404,8.17419583054871
562000,-383.7657030360335,8.167932699276541
563000,-384.0198698616686,8.16661340501277
564000,-385.41593053217986,8.083440744052638
565000,-385.235105387439,8.080165353814216
566000,-386.4184518531897,8.071534640257394
567000,-386.78789401827817,8.052501775457204
568000,-388.3118356970414,8.050337811940755
569000,-388.4610081323811,8.03598464523173
570000,-390.0670741034457,8.115562093051066
571000,-389.3397442999789,8.154694228408784
572000,-390.3385303912288,8.080865011154788
573000,-389.69636039675885,8.168685892494587
574000,-391.34451850971493,8.196931281749569
575000,-392.6160234836782,8.156637797095355
576000,-393.3522518380843,8.147985075122739
577000,-393.66680588762995,8.135252950151783
578000,-395.0197675726433,8.130952232803633
579000,-395.04228268956655,8.128725984453782
580000,-396.8461064973853,8.241209888469513
581000,-396.8559968557095,8.242336403855896
582000,-396.91678489536434,8.237101955532495
583000,-396.0151156974433,8.238837095713846
584000,-397.92842957223513,8.154777286400295
585000,-396.00452746540594,7.940744315099444
586000,-396.3969591608168,7.916186305597066
587000,-395.48855981863096,7.982235663212768
588000,-394.6379817101279,8.016637112124755
589000,-392.0084786527838,7.91941318463292
590000,-391.76635719466475,7.941309862425241
591000,-389.3769261220402,7.891286609318039
592000,-390.0974982052518,7.888365982865634
593000,-389.8984636359074,7.87853976142289
594000,-388.0911555621112,7.58805933521707
595000,-386.55041981708337,7.516644242260972
596000,-385.75337952119446,7.569937345441298
597000,-385.8656925124656,7.564511409934046
598000,-384.835082686995,7.520991290304454
599000,-384.05699387535884,7.462152838118145
600000,-383.88086582412905,7.46186447506511
601000,-384.12262561782774,7.475138668522402
602000,-382.4597307224023,7.415474664809118
603000,-383.0746377747852,7.422248163055558
604000,-383.03616686263825,7.42194673247287
605000,-382.62255315149747,7.438505424419452
606000,-382.3865319047582,7.45245183210926
607000,-381.8786566577881,7.44737139732855
608000,-381.0477072159605,7.55064558961214
609000,-381.4974847579513,7.551966343250838
610000,-380.6363885191999,7.497753490249941
611000,-383.65811457166706,7.521568028398787
612000,-383.33215581947275,7.538487353476003
613000,-384.0705384343541,7.584338908139854
614000,-384.98094730565356,7.669958535541442
615000,-385.35780462940454,7.668647237695877
616000,-386.57661392812946,7.643416220402427
617000,-385.9666249687262,7.712135725722026
618000,-382.86209313320205,7.326860949456135
619000,-382.79159831144557,7.326934319249064
620000,-383.0270604030361,7.309664245238683
621000,-382.70412663260873,7.282970439218805
622000,-380.18449165370873,6.884270289885885
623000,-380.9972710079959,6.871952583213565
624000,-382.5354415187718,7.236923204311706
625000,-382.2566831937861,7.272317017474457
626000,-382.6317671943457,7.303416515928673
627000,-382.36455472887786,7.295191183189625
628000,-383.25874726369636,7.379828848940839
629000,-384.7289111223618,7.383847096700043
630000,-384.76662936148756,7.37893363742833
631000,-383.54631309943466,7.407458654184306
632000,-384.033338817778,7.4448784254969596
633000,-383.31273318361565,7.4720717382179505
634000,-382.81799079105804,7.534281052695934
635000,-381.31890114840405,7.554388483987886
636000,-383.9026082457479,7.483845015895936
637000,-383.57954572549403,7.5008615882774325
638000,-382.62197222492665,7.518886190541659
639000,-381.91984444854484,7.518790372156007
640000,-382.52117750850573,7.503878331733442
641000,-382.4903842151195,7.506946502869478
642000,-381.25817976162926,7.53001270834076
643000,-380.78603905193467,7.492087672995273
644000,-378.71036405317244,7.397903260238081
645000,-379.3206190817083,7.337131035195531
646000,-380.81403072443504,7.260608435166932
647000,-379.89743919469015,7.167813099001641
648000,-378.61234999471856,7.221912321304193
649000,-379.01602344326653,7.19858391125554
650000,-378.10711367175077,7.207511094403356
651000,-379.1420184574297,7.38120319157044
652000,-380.22420340711886,7.398007869328812
653000,-379.4557747244762,7.386201792033492
654000,-378.9216258641093,7.379653177551606
655000,-379.0842608112206,7.3925960114910465
656000,-379.5179901235955,7.382562059409006
657000,-379.5519551616697,7.383324995236061
658000,-381.91183657930327,7.921837735207005
659000,-383.12333313312587,7.851828976140046
660000,-385.77068550210043,8.03692701202281
661000,-387.18028252222194,8.084728981855804
662000,-388.26615954275803,8.031842835644827
663000,-387.5475795919304,8.059952382874597
664000,-387.59793586646657,8.061268029950321
665000,-387.75413905720563,8.063410341412458
666000,-389.37941744402247,8.32483376149192
667000,-388.96070585173965,8.348221132423738
668000,-387.2286298695609,8.3732776376286
669000,-386.8956596059796,8.407111951298706
670000,-386.4402659519108,8.35269036466735
671000,-385.94217217197786,8.413016430651163
672000,-385.30212291240053,8.441764484223855
673000,-385.3895930857195,8.427850348906848
674000,-385.18621920575754,8.40574252192868
675000,-384.0169461873123,8.424391850350391
676000,-383.10526877533783,8.434050949394631
677000,-382.9584810194239,8.436502608607908
678000,-383.43509807237933,8.492831854133625
679000,-384.1581618777198,8.465652430783505
680000,-385.6166335036378,8.845144068171154
681000,-384.23485488538176,8.786830625308925
682000,-385.128230753709,8.775599813835388
683000,-383.84270740317976,8.919393132476548
684000,-382.3289756686988,8.92303600121875
685000,-381.6553377627826,8.942169748943192
686000,-381.3764765107104,8.951287400923686
687000,-383.01701546544626,8.937631486555691
688000,-384.0728218583091,8.925131889764014
689000,-384.2956959306762,8.904698957140138
690000,-384.58921623940296,8.884336318423506
691000,-385.6486044785234,8.831142329116135
692000,-385.367784981796,8.8238196166315
693000,-385.50959812441033,8.830345236525917
694000,-384.70103980618956,8.832734795675794
695000,-384.9178425896162,8.825692577432056
696000,-387.6253181767797,8.962570620577635
697000,-388.0842644595991,8.957427864810143
698000,-389.11766922381196,8.990524028063493
699000,-389.0337769597708,8.98969146762318
700000,-389.95791196941786,9.023648941935203
701000,-388.8089297191428,9.03603709574487
702000,-388.7280303088337,9.041939972660511
703000,-388.0785060639874,9.041361476712668
704000,-388.4774817823849,9.049573500538086
705000,-388.3182286047881,9.060821779453704
706000,-390.6098810528732,9.19096732429203
707000,-390.2337584863097,9.209379295964391
708000,-393.0616277312762,9.19850396203451
709000,-392.80196239995837,9.19848594563982
710000,-393.9771026197258,9.263099837862422
711000,-392.276531342627,9.150433692827416
712000,-393.2004902479525,9.131806189873748
713000,-391.21174746422724,9.18407337492918
714000,-392.58673673623264,9.447718435610172
715000,-391.9255557697803,9.464479598064502
716000,-391.1714055302748,9.463043098356053
717000,-391.4294494146519,9.433240253292576
718000,-394.0277156182747,9.596240628065392
719000,-393.2727667237696,9.63773512096056
720000,-393.5684369448404,9.626183595468008
721000,-395.194027026013,9.8166919055782
722000,-396.0842027237579,9.831571614311702
723000,-394.88211901711014,9.886173069117188
724000,-392.582537792642,9.609338297432569
725000,-392.7350426864863,9.592073635076515
726000,-391.0127949724698,9.62140602935239
727000,-392.74153721809256,9.775000608066254
728000,-390.4411728908347,9.797652867692893
