Timesteps,Avg Return,Std Error
217000,-348.66206285643415,7.19110693108059
218000,-346.47788349423485,7.005064229890877
219000,-346.5564152558073,7.006159651849205
220000,-346.09148712099807,6.996335518214947
221000,-346.08413119518946,6.996655527292779
222000,-346.6536448774057,7.021888672350319
223000,-346.71339087405136,7.022023821972733
224000,-347.2752781323495,7.087088655709673
225000,-346.5440805301582,7.113509753890059
226000,-347.0172049643146,7.142713870993552
227000,-346.8867818106428,7.149340200987801
228000,-346.5165076983374,7.125809666712788
229000,-346.23097170645053,7.1212433663506065
230000,-346.5797199281958,7.1237078238198395
231000,-348.5746548547115,6.84527652440506
232000,-349.281197897053,6.821954904282518
233000,-350.4153644188719,6.802122154272584
234000,-350.5757508399692,6.785835721511253
235000,-350.7194587052233,6.789359176354132
236000,-351.30699671979136,6.7809270153849495
237000,-351.022557772583,6.742240922746452
238000,-353.2734235392512,6.734587996396857
239000,-352.75683917469513,6.753820651649114
240000,-353.45142015837837,6.664780577136578
241000,-353.35267371541454,6.669625071228251
242000,-355.3969754675669,6.968510747585358
243000,-355.4100647127194,6.968293370999328
244000,-357.6160816992334,7.044207585449149
245000,-355.0818720342905,7.230610296039252
246000,-355.196384263399,7.247771719751503
247000,-355.13342842829366,7.24488175863349
248000,-355.88438075314764,7.244557036409209
249000,-357.1058832879829,7.239775126835686
250000,-356.37754148238463,7.283348581584372
251000,-356.3750543426478,7.28339701082326
252000,-355.3325112911718,7.232721147059098
253000,-355.2665959811234,7.240841098628534
254000,-353.53237884341075,7.024822086667238
255000,-355.46650977939055,7.303770933146486
256000,-354.7492119457461,7.345384377067317
257000,-356.25094431338084,7.2580599616409955
258000,-356.47894087057267,7.266327068218883
259000,-356.7411614867843,7.239686922596112
260000,-356.9331264245829,7.233125855069607
261000,-357.5988886081749,7.227267261434278
262000,-356.57801645350156,7.2869461354634755
263000,-356.4552639709247,7.28683856112014
264000,-357.45744585264134,7.374214728611935
265000,-358.8506171013515,7.438951578897286
266000,-357.9317820366668,7.565635935761691
267000,-358.18341793327915,7.580953045883447
268000,-358.86372800000856,7.533026681574074
269000,-359.53008281827715,7.5545976781522866
270000,-358.6140957977703,7.47897482010693
271000,-359.0217988225109,7.435225526364013
272000,-357.8990826343129,7.206290922714372
273000,-358.98176629254124,7.301765303730524
274000,-358.6548722682105,7.306371324628424
275000,-357.89736215885597,7.352178758323627
276000,-356.8255173158516,7.436866433411329
277000,-357.91962957059405,7.329821501603493
278000,-357.23523877510553,7.360663345380674
279000,-358.1705638444141,7.314551024529889
280000,-358.01042979859886,7.320019865106126
281000,-357.90377476152935,7.308849407447373
282000,-360.5189523769048,7.155691925562825
283000,-360.52010083635867,7.155696783301134
284000,-359.46058938846494,7.104568674610898
285000,-358.59135251760455,6.98767056788917
286000,-358.4551001790044,6.985435107507472
287000,-359.88095925621326,6.924678175493391
288000,-359.43454936533607,6.964450001020611
289000,-358.87217644230265,6.928772131656883
290000,-358.9864582009037,6.924791860474336
291000,-358.41079565954294,6.918475106187854
292000,-357.96196924715076,6.89959454433113
293000,-359.2361635718261,7.016884123761635
294000,-356.95769724333337,7.3073577539079055
295000,-357.88386788137285,7.302409929923428
296000,-358.592922592664,7.235077855484612
297000,-360.35445762517634,7.196505375885479
298000,-359.2023587393589,7.241568560841036
299000,-358.188202046559,7.258937595169267
300000,-358.67861704215824,7.269161542555212
301000,-358.0363264766527,7.301651650136887
302000,-358.9702068331707,7.2648801183984
303000,-360.17817206168627,7.2002154754855
304000,-360.82824252060027,7.152188859520223
305000,-359.8601507179756,7.1139029976615715
306000,-358.7191499510267,7.0951183621931175
307000,-358.29380409907907,7.1195558860214465
308000,-357.9787066443821,7.120797945621128
309000,-357.16340116676764,6.995772200688215
310000,-357.26739999192716,7.000255769773295
311000,-356.62418804447987,7.0629570385964415
312000,-357.2500235684217,7.057349239663525
313000,-356.86576939200006,7.085871867586064
314000,-357.52702072451603,7.0972760789079645
315000,-357.7426840746118,7.116433765961142
316000,-358.2603452713978,7.098013771121947
317000,-358.39922001215797,7.084417733811563
318000,-359.3245951077219,7.066405022654434
319000,-358.70173172644746,7.092746880274468
320000,-359.1021419298585,7.092176710204463
321000,-358.5522755647594,7.147041074059542
322000,-358.107162555743,7.131257744353503
323000,-357.6162148537205,7.152670541031968
324000,-356.54682026095384,7.083219355071826
325000,-356.0859321498974,7.144551507390963
326000,-354.86221722385153,7.148359603647442
327000,-355.58820522324066,7.133311489721139
328000,-355.39113755456964,7.131044817815573
329000,-354.9256109938732,7.153821644728635
330000,-353.9775543811083,7.197393545838959
331000,-352.23625167915895,7.412712917567239
332000,-353.28039653701654,7.498349875322195
333000,-352.4964114201334,7.49567595643164
334000,-352.8522032672564,7.474114588746643
335000,-352.75501774848095,7.471928205251837
336000,-351.8736337306702,7.502219196167161
337000,-350.4150285635222,7.4928197965128165
338000,-349.45934917848194,7.409865013582073
339000,-351.19604463789625,7.4997515770520025
340000,-352.23037523543644,7.502272652375746
341000,-352.3075335671035,7.498913385911005
342000,-349.6008370073559,7.241850792866987
343000,-348.2231833161454,7.379993232411077
344000,-346.03982521946455,7.276835804925286
345000,-347.68797835916007,7.07630658237689
346000,-346.4386863025512,6.969883841008849
347000,-346.3681921195655,6.966307289160672
348000,-344.86978548271946,7.025840420100553
349000,-343.61468415790824,7.012003911911312
350000,-343.8367459595336,6.994329220726203
351000,-343.375310313271,7.010544983788902
352000,-343.7735950933626,7.019258170204286
353000,-347.04830431744455,7.388288685552341
354000,-346.8556535507333,7.388301021868313
355000,-344.0401073945787,7.123239262499732
356000,-344.72873256577094,7.091068142994206
357000,-344.4705749752414,7.079911736405118
358000,-341.56925837279846,7.455129329061213
359000,-341.8311046681245,7.443679835786891
360000,-341.787988958395,7.443810905890354
361000,-340.3179140191979,7.503539047390308
362000,-341.6930745713503,7.487712289173191
363000,-342.03746965232364,7.499832242100075
364000,-341.76363668713793,7.457583965609698
365000,-340.3742810880513,7.360650865975795
366000,-341.7859425588567,7.241771089290866
367000,-341.7262712636301,7.235836072970811
368000,-341.2742886469823,7.251309269271742
369000,-341.22978834463123,7.246799840116874
370000,-342.18658854363775,7.3535685791887575
371000,-342.4690422200162,7.3424127347118056
372000,-341.5218413732211,7.261666654509436
373000,-340.2000591386438,7.133867958929349
374000,-340.04829393383824,7.137171124482687
375000,-339.92795000728495,7.148951957857354
376000,-341.6465012257948,7.126040913358605
377000,-341.53107965614277,7.127258557896648
378000,-341.8817813114346,7.110551090820745
379000,-343.90749669312856,7.462740939013779
380000,-343.74002307118485,7.468820813163232
381000,-343.315602875419,7.432087711294808
382000,-342.26280720148316,7.357792662564206
383000,-343.05091363595136,7.42215539432202
384000,-343.0265922593858,7.422248216168417
385000,-341.71719655409083,7.417869710249887
386000,-341.40543070328005,7.41533758488913
387000,-341.6559847393174,7.439565653813846
388000,-342.41613675432245,7.410324268452771
389000,-342.1886212744181,7.403742716617098
390000,-341.0274707772824,7.495930986765745
391000,-342.5659092102025,7.643552646168528
392000,-342.5853750744007,7.644143627001665
393000,-339.4577515267874,7.6891951357220165
394000,-341.42401615498835,7.457445376589452
395000,-340.76621124302505,7.43461620190307
396000,-341.6417069793086,7.466622278465934
397000,-339.55955977848913,7.502670111393597
398000,-339.949089449389,7.478571762024669
399000,-340.5605559191253,7.46702513705044
400000,-339.7947357383337,7.446866098528474
401000,-339.8417572730286,7.443829749928385
402000,-340.90385206518994,7.5701036690286285
403000,-340.3309785000705,7.561021535711918
404000,-338.8248489204345,7.708765915085183
405000,-339.1049701969402,7.714283815774668
406000,-339.6765924306399,7.716600038568546
407000,-340.36904724300143,7.708524178294967
408000,-341.2233843695351,7.754377199829885
409000,-340.0917201741702,7.7136956426998635
410000,-339.23011667816337,7.702692370770061
411000,-340.1385125919668,7.657717944302857
412000,-339.4249287628653,7.6517128782066095
413000,-341.01705386930416,7.7030162253319165
414000,-340.26351597524365,7.679333667647077
415000,-338.0206341390466,7.736764020532935
416000,-338.02957297218893,7.737006837597839
417000,-337.9806181647607,7.739828535834259
418000,-337.1317553533817,7.7273607405920215
419000,-337.759797691952,7.720763024082966
420000,-337.7096636426363,7.718316500779681
421000,-338.6974345444821,7.681732038293566
422000,-339.5653161797735,7.755550486547904
423000,-340.3266520144472,7.755830522018769
424000,-339.7282439535489,7.771330313059101
425000,-341.67999158536486,7.759990346502259
426000,-343.0776729438549,7.795158293854939
427000,-341.22479013150684,7.931992786862407
428000,-341.009485742189,7.93146146717955
429000,-341.8609041951081,7.929391522808579
430000,-342.39591496325755,7.90147134936728
431000,-345.00867857780196,7.776978213811165
432000,-344.37955404100717,7.7038584057299655
433000,-344.43641134147424,7.701989545344373
434000,-343.584135400426,7.769766644813975
435000,-343.35241963427137,7.766872604222054
436000,-345.4498962184027,7.882104838719259
437000,-347.31547335130676,7.952656696737408
438000,-346.7802186291949,7.957352063874825
439000,-345.3447864898979,7.852188595398408
440000,-345.2613492630869,7.846258852772628
441000,-344.0241920019838,7.976100848414449
442000,-344.73243790732727,7.955341681241331
443000,-344.73980966758484,7.954066077982996
444000,-345.01547319214944,7.933763712968573
445000,-344.4852404952982,7.953326235692184
446000,-345.3719171086972,8.002042284016223
447000,-347.02845056454834,8.236383177906324
448000,-351.4138789953369,8.81730911112737
449000,-350.2521333342385,8.973630819420737
450000,-352.72562941734606,9.167986178989118
451000,-353.0133621144913,9.154620268659228
452000,-352.5694386519514,9.152754378047238
453000,-350.5317733942841,8.842741944380231
454000,-350.5536925598567,8.842440157208754
455000,-351.41509377251475,8.808340591912044
456000,-352.05169288798834,8.826901606212557
457000,-351.74120224258854,8.828698509217897
458000,-353.68745088421167,8.488301738816698
459000,-353.6581028721843,8.489439893195371
460000,-353.24491993691083,8.507292713983087
461000,-354.00550379393724,8.436898342291771
462000,-354.59631674926163,8.490214275352908
463000,-353.9701537646863,8.490313302109971
464000,-351.79448497066244,8.536497034277897
465000,-353.4560367454742,8.640474968729581
466000,-354.1352385307099,8.664293226280778
467000,-353.82765624469226,8.649580031036399
468000,-354.57874960349,8.629980629500439
469000,-354.5470017284346,8.627907938601917
470000,-353.58699367173523,8.550852400774556
471000,-353.7700686522369,8.547191328649614
472000,-353.89564529245837,8.548561865932399
473000,-353.4482098596711,8.565126774090277
474000,-353.8062914593804,8.557297904445594
475000,-354.8258888652939,8.510354250121065
476000,-354.44600031941155,8.49088348055994
477000,-354.12366809263557,8.506851300476836
478000,-353.8599825751501,8.51981333421896
479000,-352.19696838458594,8.252727347366497
480000,-352.65208441647576,8.240960427900756
481000,-351.17981460570047,8.309881873474328
482000,-352.2716929103833,8.369065875358128
483000,-352.056682202525,8.348616557476689
484000,-351.51563886176814,8.374400971627928
485000,-352.48884807524564,8.34651181966224
486000,-352.12436832594847,8.363322070616693
487000,-351.78749013537833,8.340298098073701
488000,-351.44443143091144,8.347405827292238
489000,-351.22136709400735,8.350113054213406
490000,-352.34829104410636,8.253687721859624
491000,-350.35712332800586,8.155536179161643
492000,-351.36058344004755,8.236427414183101
493000,-352.63563173294364,8.056989795541512
494000,-352.1457639029785,8.073626665286827
495000,-351.0943790308019,8.164459071939982
496000,-351.1667125078896,8.17018942323182
497000,-353.4421082110124,8.1283088397415
498000,-352.66906897431136,8.202925537479373
499000,-352.6392881062821,8.202832099475042
500000,-352.15888943934607,8.234923326421711
501000,-352.81341073806396,8.2144967391277
502000,-351.35974485922566,8.111281967250234
503000,-350.30120902631694,8.214748507921856
504000,-352.0972072916141,8.055745889473547
505000,-351.8067174146366,8.055138300770572
506000,-352.3785110977444,8.088853229668727
507000,-353.2951432980935,8.155039713069167
508000,-352.2269597429415,8.130327132411285
509000,-353.2764198699687,8.145284436694435
510000,-353.65795677564375,8.13217434626867
511000,-352.71394154123976,8.193821667576511
512000,-354.6177796577612,8.313926974959205
513000,-353.43017099357877,8.269293945244348
514000,-353.3860728846753,8.270812437389946
515000,-354.9387109041079,8.139737784303268
516000,-355.64613226958033,8.17405331373804
517000,-356.80877886225005,8.163889746842347
518000,-356.3691072044983,8.202628118597971
519000,-357.46878259850905,8.281080350314095
520000,-358.61650624453597,8.380607582551571
521000,-358.4450345987857,8.382250635788415
522000,-357.53187726695694,8.333597933039545
523000,-357.35693910542903,8.33105611112318
524000,-357.90243977385506,8.304589379695363
525000,-356.12071423859845,8.330976073629433
526000,-355.82229582348293,8.30911843961557
527000,-357.6355237814613,8.144626017414968
528000,-358.4419130080162,8.159058627725061
529000,-358.1244913121832,8.155975350619347
530000,-358.03290359974363,8.159914474663362
531000,-356.8930405675678,8.12837850977142
532000,-356.6704552792292,8.118709136513486
533000,-356.50697677477183,8.12732897480737
534000,-357.3169134666612,8.05069291338333
535000,-356.92342575962095,8.067883758190385
536000,-355.5315181935115,7.952434687296804
537000,-354.15038009526586,7.872655702158681
538000,-355.62833521624043,7.933089967593799
539000,-355.8936660711326,7.929647225791271
540000,-355.2626827374453,7.921855641881119
541000,-356.65437116389484,7.768196493559147
542000,-356.88884219173616,7.771634982505181
543000,-358.8865363286765,7.640602670023668
544000,-359.60227715889926,7.618742321914439
545000,-360.59106692250134,7.590493691577668
546000,-360.1712011735366,7.56183125513788
547000,-358.6990048703286,7.342868973494293
548000,-354.93599672581826,6.606542540599395
549000,-355.8154670677818,6.419725712844846
550000,-353.488277916933,6.140215719552787
551000,-354.3986548861392,6.164298484111211
552000,-356.36742007698405,6.40703359908822
553000,-356.0964017259892,6.3999329053829905
554000,-356.49203704045556,6.401757280672132
555000,-356.36129360756075,6.4025426446851315
556000,-355.27747699637604,6.403791384351581
557000,-355.77866270802406,6.404412939333156
558000,-356.40385751529556,6.378745215806295
559000,-359.07325988231,6.7646957269785375
560000,-359.3235147877868,6.745945821474798
561000,-360.534521126385,6.770787946793185
562000,-360.537812846644,6.771273348158395
563000,-360.8031389595576,6.761641572683997
564000,-362.0198869196886,6.626137606834544
565000,-360.51675769478226,6.504741917225421
566000,-360.05536453670254,6.480051785212846
567000,-359.63439722144597,6.480623742648971
568000,-359.49102177337124,6.480074759565992
569000,-358.6919033583978,6.467406113354014
570000,-358.89525539277935,6.475696525000423
571000,-359.83566341514086,6.5240073612301135
572000,-359.76936891430086,6.523364753450183
573000,-359.6363819116037,6.536954578812884
574000,-358.6788048774052,6.615907003067361
575000,-361.227957079186,7.111746307419881
576000,-361.0294908255039,7.109469173642232
577000,-362.2811074931859,7.104171172561896
578000,-362.5022604396726,7.087847881983089
579000,-361.6018608878075,7.091032920770604
580000,-361.5119578021989,7.092578728157309
581000,-363.55177949060163,7.031987016701533
582000,-361.64568231714264,7.049261564544695
583000,-361.40673511194814,7.0331626687910695
584000,-363.1962580057466,7.063782419295104
585000,-362.685560455913,7.072287899251283
586000,-363.1654086825322,7.042790502926735
587000,-361.3959740467371,7.188411197628395
588000,-361.9799234670034,7.175959439112721
589000,-362.48456587518797,7.171068185419948
590000,-363.42622803201647,7.198883634770856
591000,-363.5692696501633,7.186134107570249
592000,-361.9811968509725,7.130844452919467
593000,-364.1919165998003,7.2798082342654356
594000,-363.98963976005376,7.300257436717598
595000,-364.6707563527563,7.20506147638964
596000,-364.35645228927393,7.187931860935653
597000,-363.16039099689914,7.142003356082066
598000,-364.3034702467644,7.027462017379864
599000,-365.45485917287647,7.103124740744119
600000,-366.51304928115695,7.043885861992519
601000,-366.73317118374075,7.045112996688642
602000,-366.40713452542946,7.0661427603379465
603000,-369.83613652025474,7.169443562016984
604000,-370.1686114370843,7.176673240373516
605000,-370.3752125846663,7.170674360697116
606000,-369.91286092936747,7.148061074354976
607000,-368.1064466631418,7.153155184751372
608000,-365.9995068434294,7.593803247718299
609000,-364.39174774655726,7.6544529081489685
610000,-365.98932307950287,7.777165631838858
611000,-367.57267973946887,7.705712946895822
612000,-365.6621045300058,7.6089484799849005
613000,-365.41179572541796,7.626116647595954
614000,-365.3383022641538,7.63057961488426
615000,-364.65492661429397,7.663323711509356
616000,-363.59462521373877,7.645189429921568
617000,-363.7938973395427,7.6591184116435995
618000,-365.1922701913596,7.600341176285495
619000,-362.5875986734928,7.68019123553092
620000,-361.78139168916243,7.590252807744777
621000,-362.59367528948115,7.612002419056732
622000,-362.30209460731885,7.619723015109376
623000,-362.0333353155751,7.624941925460074
624000,-362.02681659593543,7.6250941673364405
625000,-363.1644796974104,7.5499666904570635
626000,-361.36281861770664,7.669190687454956
627000,-360.0383726142149,7.7621686167736375
628000,-358.62759485841866,7.7928667626466765
629000,-358.118198763838,7.814738434521216
630000,-356.6495549770132,8.023200803615246
631000,-357.2221581418616,8.019414590095504
632000,-355.12233856486375,8.226785926097357
633000,-356.1662941277443,8.229497876702819
634000,-357.7539215838772,8.312596811317498
635000,-358.28517986754395,8.293900902292124
636000,-357.17348811835274,8.374259830150478
637000,-358.5040806429022,8.43786108710162
638000,-356.63468509009806,8.415536764838851
639000,-355.91202899760157,8.444400074582706
640000,-355.4487310685295,8.469069147522607
641000,-355.6629336564545,8.467571384144827
642000,-355.2262403558314,8.466225034089959
643000,-354.5536826211844,8.451349722056008
644000,-354.57346552283843,8.451774666124468
645000,-354.41558926616216,8.447024538828575
646000,-353.5624197688748,8.452618638300432
647000,-353.5971918445221,8.454462397539121
648000,-354.00369629462773,8.440829584273004
649000,-355.56069097444544,8.411384517862794
650000,-356.3039508361208,8.406920504319915
651000,-355.09643695770706,8.407406871513889
652000,-353.90266533383715,8.239413525627993
653000,-355.86432252610683,8.48030142889345
654000,-355.5052486451997,8.478019263716723
655000,-355.23054830302027,8.48548747480574
656000,-355.1430229544628,8.491537191220102
657000,-354.3928844764619,8.501154840303391
658000,-354.8222854669182,8.515272269219382
659000,-352.3495699479132,8.192630580326574
660000,-351.3121797656996,8.29656627988527
661000,-348.85808171258805,8.409521887342272
662000,-347.26127364163875,8.347300939573074
663000,-347.62355929216125,8.355996374002371
664000,-347.2061450678412,8.366272361995573
665000,-348.5711586302965,8.462790082002998
666000,-347.61553073935875,8.489753500428302
667000,-346.1708471703013,8.62684227650908
668000,-345.97184673025447,8.62710665306587
669000,-345.9099813863549,8.628514618080631
670000,-345.576744364232,8.615783775856197
671000,-345.48528204287817,8.606259131007763
672000,-344.4804824625117,8.644017451394843
673000,-344.4705149908563,8.644693738860031
674000,-344.38679385713453,8.653556374760475
675000,-341.2351391791212,8.202857710982403
676000,-340.58617333942834,8.213922392206843
677000,-340.1325664866903,8.181725376983037
678000,-339.3011093128498,8.242691938496556
679000,-339.8343070819066,8.243737524769447
680000,-338.6076107933454,8.326190496163196
681000,-338.7434960780492,8.34439433904065
682000,-340.49749260348284,8.363275135363732
683000,-339.71119808112155,8.346712178100276
684000,-340.133191731669,8.419709988516852
685000,-340.36454201938614,8.41887275052882
686000,-341.30386882138845,8.474105528039557
687000,-342.26450064821745,8.38464102320751
688000,-342.3301047139632,8.387500595834247
689000,-341.4450992746947,8.393435230851987
690000,-340.71320755621144,8.346576504192225
691000,-341.1437263258033,8.339940293291422
692000,-341.87695060180005,8.34296862744407
693000,-340.0352411236771,8.143832715170513
694000,-340.86954866638456,8.124900346557492
695000,-341.14678587960543,8.114614007731884
696000,-340.3203437703017,8.108537895520017
697000,-340.44114422743553,8.10811000999357
698000,-341.61251791599955,8.20495565058931
699000,-340.417230310563,8.105143599801972
700000,-338.5179090627909,8.233338972215027
701000,-337.34227034041885,8.254951371554416
702000,-339.0938691244074,8.369000602677392
703000,-337.06956643117337,8.069219465271399
704000,-336.3964402775539,8.042619479183882
705000,-335.461449409815,8.069204832943406
706000,-335.66426691349056,8.083423711013008
707000,-337.38498726526433,8.138970486991475
708000,-339.9987963108348,7.809532998999155
709000,-340.71680292066986,7.764897057228256
710000,-340.11258771069146,7.660145498921179
711000,-339.3687507027971,7.6269791604931685
712000,-340.68450308356825,7.688202428189939
713000,-340.7379530643046,7.685611299089179
714000,-340.67419989213596,7.68797648335069
715000,-341.68258488386397,7.692471664156832
716000,-341.77575595141155,7.690912709474359
717000,-341.41567059287956,7.659222706986467
718000,-341.5972401172491,7.6757786292708925
719000,-342.66939249400764,7.56563049615346
720000,-342.1214972776096,7.538598486658496
721000,-340.800565402704,7.511131775561216
722000,-339.6156353197223,7.623483937441923
723000,-340.1057606289819,7.635416020601599
724000,-340.16794309666255,7.635975368472718
725000,-341.3226541845657,7.765476066581337
