Steps,Average Return,Standard Error
935000,127.2753415,21.2954658
936000,130.8346445,20.50522746
937000,136.9035154,20.27994805
938000,111.7745852,12.20871444
939000,106.4056611,11.67733118
940000,97.17257798,9.483312207
941000,99.30942975,9.609149227
942000,101.8164503,9.985885712
943000,118.444564,14.3587375
944000,119.9974372,14.62306936
945000,118.996836,14.59368073
946000,118.1910985,14.60450383
947000,124.5375342,15.71734301
948000,131.020882,17.13851694
949000,136.7451435,17.82872835
950000,109.8967485,14.78004397
951000,105.0371867,15.26848822
952000,96.8589481,15.32431185
953000,105.19491,17.43979448
954000,99.69911878,16.81138943
955000,64.38994653,12.84334207
956000,60.35776995,12.57712291
957000,45.39924145,10.85726985
958000,22.09582596,2.924927825
959000,22.8076358,2.986173338
960000,23.9681018,3.205952863
961000,31.99717972,3.915155323
962000,35.76438715,4.096399709
963000,44.15017938,4.586087379
964000,50.33851457,5.405138652
965000,45.76019217,5.021179243
966000,53.37068244,7.55085694
967000,52.32889292,7.438911948
968000,50.98356985,7.435090277
969000,55.1330792,10.53205741
970000,76.21495034,18.53936664
971000,81.39154558,18.83647656
972000,77.41151152,18.16648108
973000,69.50011646,18.23006743
974000,72.55765653,18.27844367
975000,39.53499154,5.796614431
976000,33.91349226,4.308338476
977000,27.33046564,3.237598439
978000,25.76824552,3.159021951
979000,24.75233023,3.158135748
980000,24.08184859,3.405376527
981000,24.02276536,3.389514559
982000,25.59933501,3.690797142
983000,43.42329572,8.143860923
984000,59.08425908,9.954574783
985000,74.54684952,12.26479656
986000,88.31191249,13.04187394
987000,99.38677905,13.40826756
988000,91.15699098,12.69636503
989000,86.52394684,12.56136241
990000,75.2938275,9.746831097
991000,93.08020989,13.47857296
992000,89.95861788,13.08279605
993000,89.74720839,13.29701855
994000,97.00807614,15.31142825
995000,102.9958769,15.7482099
996000,81.85962655,12.71342704
997000,88.37390037,15.56226794
998000,85.23267868,14.70115481
999000,73.4406683,11.73837823
1000000,66.98896174,10.56166362
